stress
-251.787079
250.764359
-251.788635
250.764954
-251.790192
250.765518
-251.791718
250.766098
-251.793259
250.766632
-251.794785
250.767151
-251.79628
250.767685
-251.79776
250.768204
-251.79924
250.768738
-251.800674
250.769241
-251.802094
250.769745
-251.803528
250.770218
-251.804947
250.770706
-251.80632
250.771179
-251.807709
250.771652
-251.809052
250.77211
-251.810394
250.772552
-251.811707
250.77298
-251.813004
250.773392
-251.814301
250.773804
-251.815582
250.7742
-251.816849
250.774612
-251.8181
250.774963
-251.819366
250.775299
-251.820602
250.775635
-251.821808
250.776001
-251.822983
250.776337
-251.824158
250.776657
-251.825317
250.776993
-251.826477
250.777298
-251.827621
250.777588
-251.828735
250.777893
-251.829849
250.778137
-251.830963
250.778397
-251.832062
250.778641
-251.83316
250.778885
-251.834229
250.779114
-251.835297
250.779343
-251.836349
250.779572
-251.837372
250.779785
-251.838409
250.779984
-251.839432
250.780167
-251.840439
250.78035
-251.841431
250.780533
-251.842422
250.780685
-251.843414
250.780853
-251.844376
250.781006
-251.845337
250.781143
-251.846283
250.781281
-251.847229
250.781418
-251.848145
250.781555
-251.849045
250.781677
-251.849945
250.781784
-251.85083
250.781891
-251.851715
250.781982
-251.85257
250.782074
-251.853424
250.782166
-251.854263
250.782257
-251.855103
250.782333
-251.855911
250.78241
-251.85672
250.782471
-251.857529
250.782516
-251.858337
250.782562
-251.859116
250.782593
-251.859894
250.782623
-251.860672
250.782654
-251.86142
250.782669
-251.862167
250.782669
-251.862915
250.782669
-251.863647
250.782669
-251.86438
250.782654
-251.865082
250.782654
-251.865784
250.782639
-251.86647
250.782608
-251.867172
250.782562
-251.867859
250.782532
-251.86853
250.782486
-251.869186
250.78244
-251.869843
250.782379
-251.870483
250.782318
-251.871124
250.782242
-251.87175
250.782181
-251.872375
250.782089
-251.872986
250.781998
-251.873596
250.781921
-251.874191
250.78183
-251.874771
250.781738
-251.875351
250.781631
-251.875931
250.781525
-251.876495
250.781403
-251.877045
250.781281
-251.877594
250.781158
-251.878143
250.781021
-251.878677
250.780869
-251.879227
250.780731
-251.879745
250.780579
-251.880264
250.780426
-251.880753
250.780273
-251.881256
250.780121
-251.881744
250.779938
-251.882233
250.77977
-251.882721
250.779587
-251.883209
250.779419
-251.883667
250.779221
-251.884109
250.779037
-251.884567
250.778854
-251.88501
250.778656
-251.885437
250.778458
-251.885864
250.778229
-251.886307
250.77803
-251.886719
250.777802
-251.887131
250.777573
-251.887543
250.777344
-251.887955
250.7771
-251.888351
250.776871
-251.888733
250.776642
-251.889114
250.776398
-251.889496
250.776154
-251.889862
250.775894
-251.890213
250.775635
-251.890579
250.775375
-251.89093
250.775131
-251.891266
250.774872
-251.891602
250.774597
-251.891937
250.774323
-251.892258
250.774017
-251.892593
250.773743
-251.892914
250.773453
-251.893234
250.773163
-251.893539
250.772873
-251.893829
250.772583
-251.894119
250.772293
-251.894394
250.771988
-251.894684
250.771683
-251.894943
250.771362
-251.895233
250.771042
-251.895508
250.770721
-251.895767
250.770386
-251.896027
250.770065
-251.896286
250.769745
-251.896515
250.769424
-251.896744
250.769104
-251.896973
250.768768
-251.897202
250.768402
-251.89743
250.768051
-251.897659
250.7677
-251.897873
250.767349
-251.898087
250.766998
-251.8983
250.766632
-251.898514
250.766266
-251.898712
250.765884
-251.898911
250.765518
-251.899094
250.765152
-251.899277
250.764786
-251.899445
250.764404
-251.899628
250.764023
-251.899796
250.763641
-251.899963
250.763245
-251.900116
250.762863
-251.900269
250.762466
-251.900421
250.762085
-251.900558
250.761688
-251.900711
250.761292
-251.900833
250.760895
-251.90097
250.760498
-251.901108
250.760086
-251.90123
250.759659
-251.901367
250.759232
-251.901489
250.75882
-251.901596
250.758392
-251.901718
250.757965
-251.901825
250.757538
-251.901932
250.757111
-251.902039
250.756668
-251.90213
250.756241
-251.902237
250.755798
-251.902328
250.755371
-251.90239
250.754944
-251.902466
250.754501
-251.902542
250.754059
-251.902603
250.753616
-251.902664
250.753159
-251.90274
250.752701
-251.902802
250.752243
-251.902863
250.751785
-251.902924
250.751328
-251.902969
250.750854
-251.90303
250.750397
-251.903061
250.749924
-251.903107
250.749451
-251.903152
250.748978
-251.903183
250.748505
-251.903214
250.748032
-251.903244
250.747559
-251.903275
250.747086
-251.90329
250.746597
-251.903305
250.746124
-251.903305
250.745636
-251.90332
250.745148
-251.90332
250.744659
-251.90332
250.744156
-251.903336
250.743668
-251.903336
250.743164
-251.90332
250.742661
-251.90332
250.742157
-251.903305
250.741653
-251.90329
250.74115
-251.903275
250.740646
-251.903259
250.740143
-251.903229
250.739624
-251.903214
250.73912
-251.903183
250.738602
-251.903152
250.738083
-251.903107
